model,source_region,target_region,action,adaptation,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,source_training_seconds_sunk
graphwavenet_transfer,MED,EAU,retrain,retrain,2.4267327785491943,241,253030,35.01449030000367,2891,44.23583289999806
graphwavenet_transfer,NWN,EAU,deploy,deploy,2.507312059402466,241,253030,0.0,0,24.668718300003093
graphwavenet_transfer,NWN,EAU,adapt,head_finetune,2.4306302070617676,241,253030,1.6592595999973128,699,24.668718300003093
graphwavenet_transfer,NWN,EAU,retrain,retrain,2.4267327785491943,241,253030,35.01449030000367,2891,24.668718300003093
graphwavenet_transfer,NCA,EAU,deploy,deploy,2.436420202255249,241,253030,0.0,0,17.059663000007276
graphwavenet_transfer,NCA,EAU,adapt,head_finetune,2.431145668029785,241,253030,1.6610298000014154,699,17.059663000007276
graphwavenet_transfer,NCA,EAU,retrain,retrain,2.4267327785491943,241,253030,35.01449030000367,2891,17.059663000007276
graphwavenet_transfer,EAS,EAU,deploy,deploy,2.4418463706970215,241,253030,0.0,0,9.521896299993386
graphwavenet_transfer,EAS,EAU,adapt,head_finetune,2.430825710296631,241,253030,1.6580085000023246,699,9.521896299993386
graphwavenet_transfer,EAS,EAU,retrain,retrain,2.4267327785491943,241,253030,35.01449030000367,2891,9.521896299993386
graphwavenet_transfer,NEU,NWN,deploy,deploy,2.4182069301605225,183,186002,0.0,0,119.71575510001276
graphwavenet_transfer,NEU,NWN,adapt,head_finetune,2.36500883102417,183,186002,1.1710996000037994,699,119.71575510001276
graphwavenet_transfer,NEU,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,119.71575510001276
graphwavenet_transfer,WCE,NWN,deploy,deploy,2.476623773574829,183,186002,0.0,0,142.56140950000554
graphwavenet_transfer,WCE,NWN,adapt,head_finetune,2.3773880004882812,183,186002,1.1721380000089994,699,142.56140950000554
graphwavenet_transfer,WCE,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,142.56140950000554
graphwavenet_transfer,WNA,NWN,deploy,deploy,2.3075788021087646,183,186002,0.0,0,189.67070129999775
graphwavenet_transfer,WNA,NWN,adapt,head_finetune,2.3089025020599365,183,186002,1.1711184000014327,699,189.67070129999775
graphwavenet_transfer,WNA,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,189.67070129999775
graphwavenet_transfer,ENA,NWN,deploy,deploy,2.439302444458008,183,186002,0.0,0,90.24955379999301
graphwavenet_transfer,ENA,NWN,adapt,head_finetune,2.3164782524108887,183,186002,1.171543999997084,699,90.24955379999301
graphwavenet_transfer,ENA,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,90.24955379999301
graphwavenet_transfer,CNA,NWN,deploy,deploy,2.4840564727783203,183,186002,0.0,0,72.37994899999467
graphwavenet_transfer,CNA,NWN,adapt,head_finetune,2.3849639892578125,183,186002,1.179611699990346,699,72.37994899999467
graphwavenet_transfer,CNA,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,72.37994899999467
graphwavenet_transfer,SAU,NWN,deploy,deploy,2.425020933151245,183,186002,0.0,0,56.65577630000189
graphwavenet_transfer,SAU,NWN,adapt,head_finetune,2.3536126613616943,183,186002,1.1705065999994986,699,56.65577630000189
graphwavenet_transfer,SAU,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,56.65577630000189
graphwavenet_transfer,MED,NWN,deploy,deploy,2.4025959968566895,183,186002,0.0,0,44.23583289999806
graphwavenet_transfer,MED,NWN,adapt,head_finetune,2.352534294128418,183,186002,1.1696571999927983,699,44.23583289999806
graphwavenet_transfer,MED,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,44.23583289999806
graphwavenet_transfer,EAU,NWN,deploy,deploy,2.412203073501587,183,186002,0.0,0,35.01449030000367
graphwavenet_transfer,EAU,NWN,adapt,head_finetune,2.37013578414917,183,186002,1.1811333000077866,699,35.01449030000367
graphwavenet_transfer,EAU,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,35.01449030000367
graphwavenet_transfer,NCA,NWN,deploy,deploy,2.4372284412384033,183,186002,0.0,0,17.059663000007276
graphwavenet_transfer,NCA,NWN,adapt,head_finetune,2.392810821533203,183,186002,1.173376000006101,699,17.059663000007276
graphwavenet_transfer,NCA,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,17.059663000007276
graphwavenet_transfer,EAS,NWN,deploy,deploy,2.4044907093048096,183,186002,0.0,0,9.521896299993386
graphwavenet_transfer,EAS,NWN,adapt,head_finetune,2.36389422416687,183,186002,1.166685399992275,699,9.521896299993386
graphwavenet_transfer,EAS,NWN,retrain,retrain,2.2787129878997803,183,186002,24.668718300003093,2891,9.521896299993386
graphwavenet_transfer,NEU,NCA,deploy,deploy,0.98887038230896,144,150156,0.0,0,119.71575510001276
graphwavenet_transfer,NEU,NCA,adapt,head_finetune,0.973292887210846,144,150156,0.8068025999964448,699,119.71575510001276
graphwavenet_transfer,NEU,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,119.71575510001276
graphwavenet_transfer,WCE,NCA,deploy,deploy,0.9831119179725647,144,150156,0.0,0,142.56140950000554
graphwavenet_transfer,WCE,NCA,adapt,head_finetune,0.9727507829666138,144,150156,0.8003644999989774,699,142.56140950000554
graphwavenet_transfer,WCE,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,142.56140950000554
graphwavenet_transfer,WNA,NCA,deploy,deploy,0.9698814749717712,144,150156,0.0,0,189.67070129999775
graphwavenet_transfer,WNA,NCA,adapt,head_finetune,0.9628620147705078,144,150156,0.7991791000094963,699,189.67070129999775
graphwavenet_transfer,WNA,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,189.67070129999775
graphwavenet_transfer,ENA,NCA,deploy,deploy,0.9462815523147583,144,150156,0.0,0,90.24955379999301
graphwavenet_transfer,ENA,NCA,adapt,head_finetune,0.9441168308258057,144,150156,0.7992526999878464,699,90.24955379999301
graphwavenet_transfer,ENA,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,90.24955379999301
graphwavenet_transfer,CNA,NCA,deploy,deploy,0.9576274156570435,144,150156,0.0,0,72.37994899999467
graphwavenet_transfer,CNA,NCA,adapt,head_finetune,0.9544528126716614,144,150156,0.8162192000017967,699,72.37994899999467
graphwavenet_transfer,CNA,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,72.37994899999467
graphwavenet_transfer,SAU,NCA,deploy,deploy,0.9719640016555786,144,150156,0.0,0,56.65577630000189
graphwavenet_transfer,SAU,NCA,adapt,head_finetune,0.9709945321083069,144,150156,0.7963520000048447,699,56.65577630000189
graphwavenet_transfer,SAU,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,56.65577630000189
graphwavenet_transfer,MED,NCA,deploy,deploy,0.9725483655929565,144,150156,0.0,0,44.23583289999806
graphwavenet_transfer,MED,NCA,adapt,head_finetune,0.9697753190994263,144,150156,0.8205996999895433,699,44.23583289999806
graphwavenet_transfer,MED,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,44.23583289999806
graphwavenet_transfer,EAU,NCA,deploy,deploy,0.974036455154419,144,150156,0.0,0,35.01449030000367
graphwavenet_transfer,EAU,NCA,adapt,head_finetune,0.9710110425949097,144,150156,0.7984930999955395,699,35.01449030000367
graphwavenet_transfer,EAU,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,35.01449030000367
graphwavenet_transfer,NWN,NCA,deploy,deploy,0.9879860281944275,144,150156,0.0,0,24.668718300003093
graphwavenet_transfer,NWN,NCA,adapt,head_finetune,0.9654260277748108,144,150156,0.7997981000080472,699,24.668718300003093
graphwavenet_transfer,NWN,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,24.668718300003093
graphwavenet_transfer,EAS,NCA,deploy,deploy,0.9792705178260803,144,150156,0.0,0,9.521896299993386
graphwavenet_transfer,EAS,NCA,adapt,head_finetune,0.9711670279502869,144,150156,0.8099775000009686,699,9.521896299993386
graphwavenet_transfer,EAS,NCA,retrain,retrain,0.9604099988937378,144,150156,17.059663000007276,2891,9.521896299993386
graphwavenet_transfer,NEU,EAS,deploy,deploy,6.4905900955200195,110,109903,0.0,0,119.71575510001276
graphwavenet_transfer,NEU,EAS,adapt,head_finetune,6.474150657653809,110,109903,0.7156105000030948,699,119.71575510001276
graphwavenet_transfer,NEU,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,119.71575510001276
graphwavenet_transfer,WCE,EAS,deploy,deploy,6.5414533615112305,110,109903,0.0,0,142.56140950000554
graphwavenet_transfer,WCE,EAS,adapt,head_finetune,6.459256172180176,110,109903,0.7020736999984365,699,142.56140950000554
graphwavenet_transfer,WCE,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,142.56140950000554
graphwavenet_transfer,WNA,EAS,deploy,deploy,6.543144702911377,110,109903,0.0,0,189.67070129999775
graphwavenet_transfer,WNA,EAS,adapt,head_finetune,6.452266216278076,110,109903,0.7048197999974946,699,189.67070129999775
graphwavenet_transfer,WNA,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,189.67070129999775
graphwavenet_transfer,ENA,EAS,deploy,deploy,6.705482482910156,110,109903,0.0,0,90.24955379999301
graphwavenet_transfer,ENA,EAS,adapt,head_finetune,6.646925926208496,110,109903,0.7249076000007335,699,90.24955379999301
graphwavenet_transfer,ENA,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,90.24955379999301
graphwavenet_transfer,CNA,EAS,deploy,deploy,6.644984722137451,110,109903,0.0,0,72.37994899999467
graphwavenet_transfer,CNA,EAS,adapt,head_finetune,6.590381622314453,110,109903,0.7052242000063416,699,72.37994899999467
graphwavenet_transfer,CNA,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,72.37994899999467
graphwavenet_transfer,SAU,EAS,deploy,deploy,6.484784126281738,110,109903,0.0,0,56.65577630000189
graphwavenet_transfer,SAU,EAS,adapt,head_finetune,6.443240642547607,110,109903,0.678127899998799,699,56.65577630000189
graphwavenet_transfer,SAU,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,56.65577630000189
graphwavenet_transfer,MED,EAS,deploy,deploy,6.444355487823486,110,109903,0.0,0,44.23583289999806
graphwavenet_transfer,MED,EAS,adapt,head_finetune,6.430942535400391,110,109903,0.6705166000028839,699,44.23583289999806
graphwavenet_transfer,MED,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,44.23583289999806
graphwavenet_transfer,EAU,EAS,deploy,deploy,6.556220531463623,110,109903,0.0,0,35.01449030000367
graphwavenet_transfer,EAU,EAS,adapt,head_finetune,6.5146870613098145,110,109903,0.6651317999931052,699,35.01449030000367
graphwavenet_transfer,EAU,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,35.01449030000367
graphwavenet_transfer,NWN,EAS,deploy,deploy,6.5984930992126465,110,109903,0.0,0,24.668718300003093
graphwavenet_transfer,NWN,EAS,adapt,head_finetune,6.455050945281982,110,109903,0.6670476999861421,699,24.668718300003093
graphwavenet_transfer,NWN,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,24.668718300003093
graphwavenet_transfer,NCA,EAS,deploy,deploy,6.560490131378174,110,109903,0.0,0,17.059663000007276
graphwavenet_transfer,NCA,EAS,adapt,head_finetune,6.599815368652344,110,109903,0.7031509000080405,699,17.059663000007276
graphwavenet_transfer,NCA,EAS,retrain,retrain,6.446907043457031,110,109903,9.521896299993386,2891,17.059663000007276
