canonical_station_uid,source_region,target_region,cell5,mae_out_minus_in,risk_class,p_safe,p_moderate,p_high,predicted_risk_class,recommendation
eur_ecad_01::80,MED,WCE,50_35,-0.0976086450638344,safe,0.8702524365388038,0.10713534125101615,0.022612222210179726,safe,deploy
eur_ecad_01::80,NEU,WCE,50_35,0.0793807061453204,moderate,0.03334144037007377,0.835479620252441,0.13117893937748545,moderate,adapt
eur_ecad_01::1585,MED,WCE,45_35,-0.0960930465263398,safe,0.44266624530325777,0.419715301322502,0.13761845337423992,safe,deploy
eur_ecad_01::1585,NEU,WCE,45_35,0.1253740260597582,moderate,0.05568043445876557,0.5184146932238677,0.4259048723173668,moderate,adapt
eur_ecad_01::1171,MED,WCE,50_30,-0.0904406886894948,safe,0.8151574329978305,0.17891032011004487,0.005932246892124986,safe,deploy
eur_ecad_01::1171,NEU,WCE,50_30,0.0656936932202469,moderate,0.004759209019040825,0.9515067528217043,0.04373403815925506,moderate,adapt
eur_ecad_01::1172,MED,WCE,50_30,-0.0505759548481581,safe,0.4897629237617204,0.48925154575267993,0.020985530485599497,safe,deploy
eur_ecad_01::1172,NEU,WCE,50_30,0.0784815812317414,moderate,0.002407223075836176,0.9446052565308471,0.052987520393316986,moderate,adapt
eur_ecad_01::1173,MED,WCE,50_30,-0.0890641505248264,safe,0.9275363570910903,0.0718358276429299,0.0006278152659798087,safe,deploy
eur_ecad_01::1173,NEU,WCE,50_30,0.0735777565862396,moderate,0.0050551841795718755,0.9348737413492333,0.06007107447119504,moderate,adapt
eur_ecad_01::85,MED,NEU,55_30,-0.0898189828404127,safe,0.9619016270590638,0.03710667182195073,0.0009917011189856419,safe,deploy
eur_ecad_01::85,WCE,NEU,55_30,-0.0521854075811316,safe,0.943840223064161,0.05615977693583912,0.0,safe,deploy
eur_ecad_01::86,MED,NEU,65_30,-0.1086391395159247,safe,0.9470219032406827,0.05039570654350144,0.002582390215815988,safe,deploy
eur_ecad_01::86,WCE,NEU,65_30,-0.0571982134853064,safe,0.9582262230210061,0.0390033305474694,0.002770446431524893,safe,deploy
eur_ecad_01::87,MED,WCE,55_35,-0.0473445180783547,safe,0.8948839603792539,0.10481193348576522,0.00030410613498072555,safe,deploy
eur_ecad_01::87,NEU,WCE,55_35,0.0592763127170203,moderate,0.0015916745218945208,0.9977020756802366,0.0007062497978688653,moderate,adapt
eur_ecad_01::1104,MED,NEU,60_30,-0.0850157577666883,safe,0.98382416640714,0.01585998997911324,0.00031584361374686394,safe,deploy
eur_ecad_01::1104,WCE,NEU,60_30,-0.0917795246563821,safe,0.9376450531792563,0.06235494682074393,0.0,safe,deploy
eur_ecad_01::1105,MED,NEU,60_30,-0.0899003567264018,safe,0.9877684840676999,0.01195034265718906,0.0002811732751107997,safe,deploy
eur_ecad_01::1105,WCE,NEU,60_30,-0.076929902046833,safe,0.965921530868094,0.03407846913190562,0.0,safe,deploy
eur_ecad_01::2011,MED,NEU,50_-10,-0.0719878923621641,safe,0.841708623201584,0.0857716754671068,0.0725197013313092,safe,deploy
eur_ecad_01::2011,WCE,NEU,50_-10,0.0421542479439662,moderate,0.42560053019640914,0.4883182764913057,0.0860811933122851,moderate,deploy
eur_ecad_01::2017,MED,WCE,45_15,0.0595801641343141,moderate,0.7860222323793747,0.19436585727392947,0.01961191034669555,safe,deploy
eur_ecad_01::2017,NEU,WCE,45_15,0.1510014793240048,high,0.0181946526075083,0.8752950152500717,0.10651033214242037,moderate,adapt
eur_ecad_01::2018,MED,WCE,45_15,0.0391357529131091,moderate,0.4410991179159117,0.5363184440063743,0.022582438077714904,moderate,deploy
eur_ecad_01::2018,NEU,WCE,45_15,0.10998322900778,moderate,0.005297283035040441,0.9820936224557739,0.012609094509185627,moderate,adapt
eur_ecad_01::2020,MED,WCE,45_15,0.0186806651920425,moderate,0.13372903051793247,0.6056708691385622,0.26060010034350506,moderate,adapt
eur_ecad_01::2020,NEU,WCE,45_15,0.0683881015163452,moderate,0.022022721085217713,0.8626455305881756,0.11533174832660675,moderate,adapt
eur_ecad_01::2022,MED,WCE,50_15,-0.0385199444995527,safe,0.6699103713866637,0.320030020274795,0.010059608338541014,safe,deploy
eur_ecad_01::2022,NEU,WCE,50_15,0.0520551153662052,moderate,0.0069867894735866085,0.9791287838372754,0.013884426689138113,moderate,adapt
eur_ecad_01::2024,MED,WCE,50_20,-0.0340301957864319,safe,0.5684145861308815,0.4233003155023066,0.00828509836681148,safe,deploy
eur_ecad_01::2024,NEU,WCE,50_20,0.0793072466703388,moderate,0.015516125469432042,0.899288747690391,0.08519512684017648,moderate,adapt
eur_ecad_01::2026,MED,WCE,50_15,0.0079406004572062,moderate,0.7639175849462656,0.23195839300671994,0.004124022047015246,safe,deploy
eur_ecad_01::2026,NEU,WCE,50_15,0.0878855835018499,moderate,0.008744933897469113,0.9500315722300213,0.04122349387250996,moderate,adapt
eur_ecad_01::2027,MED,WCE,50_15,-0.0187810888820649,safe,0.7555697325546011,0.24197964375043643,0.002450623694962646,safe,deploy
eur_ecad_01::2027,NEU,WCE,50_15,0.0771640073612531,moderate,0.014189776104798069,0.841335837314077,0.14447438658112535,moderate,adapt
eur_ecad_01::2028,MED,WCE,50_20,-0.0111783925474635,safe,0.657222423805303,0.33659367850956484,0.006183897685131798,safe,deploy
eur_ecad_01::2028,NEU,WCE,50_20,0.0778379710089156,moderate,0.02171846428057459,0.8924701366693257,0.08581139905009974,moderate,adapt
eur_ecad_01::2029,MED,WCE,50_15,-0.065497248398791,safe,0.9601777168444277,0.03863714271588059,0.0011851404396915257,safe,deploy
eur_ecad_01::2029,NEU,WCE,50_15,0.0856976895943071,moderate,0.003893467021007771,0.9800506024395556,0.0160559305394367,moderate,adapt
eur_ecad_01::2031,MED,WCE,50_15,-0.0308053909020173,safe,0.9350904842467652,0.06430768695148846,0.0006018288017462361,safe,deploy
eur_ecad_01::2031,NEU,WCE,50_15,0.0721866060020626,moderate,0.0008393567174935717,0.9513649690262361,0.04779567425627008,moderate,adapt
eur_ecad_01::500,MED,NEU,50_5,-0.113317877669151,safe,0.992783246409843,0.006895409725879981,0.0003213438642770349,safe,deploy
eur_ecad_01::500,WCE,NEU,50_5,-0.0365772938534179,safe,0.8679657278163403,0.13191509604683765,0.00011917613682218145,safe,deploy
eur_ecad_01::501,MED,NEU,50_0,-0.1663093213376201,safe,0.9980093635583255,0.001709463166563722,0.0002811732751107997,safe,deploy
eur_ecad_01::501,WCE,NEU,50_0,0.0099413875081979,moderate,0.9492638709187042,0.0502650527642166,0.0004710763170796831,safe,deploy
eur_ecad_01::502,MED,NEU,50_0,-0.1554045348751529,safe,0.9951080943292862,0.00425481231090103,0.0006370933598126929,safe,deploy
eur_ecad_01::502,WCE,NEU,50_0,0.0200294555127338,moderate,0.8797238556517087,0.12001803522804746,0.0002581091202437337,safe,deploy
eur_ecad_01::503,MED,NEU,50_0,-0.1551003932580905,safe,0.9982717854119364,0.0014470413129528212,0.0002811732751107997,safe,deploy
eur_ecad_01::503,WCE,NEU,50_0,0.0188814474093326,moderate,0.9641681627004329,0.035360760982487804,0.0004710763170796831,safe,deploy
eur_ecad_01::95,MED,WCE,55_25,-0.0304413489034356,safe,0.8875398725060214,0.11242417735441124,3.5950139566816586e-05,safe,deploy
eur_ecad_01::95,NEU,WCE,55_25,0.0586712100490429,moderate,0.013896468927418502,0.9559910344486579,0.0301124966239238,moderate,adapt
eur_ecad_01::2036,MED,WCE,50_15,0.0583503427558422,moderate,0.3289499833857324,0.639329784583533,0.03172023203073632,moderate,adapt
eur_ecad_01::2036,NEU,WCE,50_15,0.125212481143035,moderate,0.015077727457718132,0.34723484302307395,0.637687429519207,high,retrain
eur_ecad_01::2037,MED,WCE,50_15,0.0235424704584579,moderate,0.6631672081770341,0.30599376117266774,0.030839030650298412,safe,deploy
eur_ecad_01::2037,NEU,WCE,50_15,0.0863527400590307,moderate,0.00738960588386031,0.9345737651403405,0.058036628975798726,moderate,adapt
eur_ecad_01::2038,MED,WCE,50_20,0.0165672043008009,moderate,0.8542974660096745,0.1438992363345333,0.0018032976557921623,safe,deploy
eur_ecad_01::2038,NEU,WCE,50_20,0.0952576706910903,moderate,0.007128963383295693,0.9845125133951036,0.00835852322160059,moderate,adapt
eur_ecad_01::2041,MED,WCE,45_15,0.0204024629670938,moderate,0.1622467180276009,0.6526539277994333,0.18509935417296608,moderate,adapt
eur_ecad_01::2041,NEU,WCE,45_15,0.1538847912787235,high,0.036829459164353366,0.2192303718996796,0.7439401689359681,high,retrain
eur_ecad_01::2042,MED,WCE,45_15,0.0547093175090784,moderate,0.2534456668996732,0.6059705109437832,0.14058382215654372,moderate,adapt
eur_ecad_01::2042,NEU,WCE,45_15,0.1687728917646755,high,0.05935563717857915,0.33271498902683044,0.6079293737945908,high,retrain
eur_ecad_01::1383,MED,WCE,45_15,0.109512256319642,moderate,0.023437004456377235,0.7456752383526338,0.23088775719098892,moderate,adapt
eur_ecad_01::1383,NEU,WCE,45_15,0.0926564566507863,moderate,0.0039032625985264946,0.8487230110434186,0.14737372635805504,moderate,adapt
eur_ecad_01::97,MED,WCE,50_30,-0.1048366811675514,safe,0.7260489630159446,0.27191784369899913,0.002033193285056446,safe,deploy
eur_ecad_01::97,NEU,WCE,50_30,0.0300813407975026,moderate,0.0039554861675252795,0.9756296124795754,0.020414901352899202,moderate,adapt
eur_ecad_01::98,MED,NEU,60_30,-0.1177775759568473,safe,0.9955799658425589,0.004138860882330219,0.0002811732751107997,safe,deploy
eur_ecad_01::98,WCE,NEU,60_30,-0.0683995349294455,safe,0.9834262211011487,0.01657377889885136,0.0,safe,deploy
eur_ecad_01::13,MED,WCE,45_10,0.1363261911379307,moderate,0.3160397209267762,0.6431282897856212,0.040831989287603,moderate,adapt
eur_ecad_01::13,NEU,WCE,45_10,0.1445090916429094,high,0.03059015239753565,0.7046041079647815,0.26480573963768317,moderate,adapt
eur_ecad_01::14,MED,WCE,45_10,0.1073350121882472,moderate,0.17778878608059207,0.760563045939982,0.061648167979425884,moderate,adapt
eur_ecad_01::14,NEU,WCE,45_10,0.1015347784153291,moderate,0.020543798729611307,0.8156919237491321,0.1637642775212565,moderate,adapt
eur_ecad_01::16,MED,WCE,45_15,-0.0100542559066179,safe,0.2846658027409278,0.5265109748859582,0.1888232223731138,moderate,adapt
eur_ecad_01::16,NEU,WCE,45_15,0.121282774839889,moderate,0.0211976944065966,0.5548894494913946,0.42391285610200863,moderate,adapt
eur_ecad_01::21,MED,WCE,45_15,-0.0336760491291285,safe,0.3808151561509977,0.4173254901687926,0.20185935368021005,moderate,adapt
eur_ecad_01::21,NEU,WCE,45_15,0.1274092347033355,moderate,0.09705230356276891,0.5010678475320209,0.40187984890521006,moderate,adapt
eur_ecad_01::567,MED,WCE,50_0,-0.1388495609243381,safe,0.9646661403721586,0.03496216022041905,0.0003716994074226357,safe,deploy
eur_ecad_01::567,NEU,WCE,50_0,0.0310227259610309,moderate,0.003163728106700286,0.9962132987545604,0.000622973138739328,moderate,adapt
eur_ecad_01::731,MED,NEU,65_25,-0.0246045476424194,safe,0.9803240306741112,0.019360125712141737,0.00031584361374686394,safe,deploy
eur_ecad_01::731,WCE,NEU,65_25,-0.0758530631747569,safe,0.9606300196830196,0.03936998031698053,0.0,safe,deploy
eur_ecad_01::504,MED,NEU,50_5,-0.1556355243198499,safe,0.9874851676681925,0.012193488467530404,0.0003213438642770349,safe,deploy
eur_ecad_01::504,WCE,NEU,50_5,-0.0067827539078346,safe,0.7187671961958548,0.28102031915145054,0.00021248465269512926,safe,deploy
eur_ecad_01::505,MED,NEU,50_5,-0.1333578843816911,safe,0.973830247305572,0.024314932614177068,0.0018548200802506122,safe,deploy
eur_ecad_01::505,WCE,NEU,50_5,-0.0018521945529794,safe,0.5989014168808716,0.39962869042317467,0.0014698926959542662,safe,deploy
eur_ecad_01::506,MED,NEU,50_5,-0.1398093968085056,safe,0.9667856801293082,0.03073966909716136,0.0024746507735301376,safe,deploy
eur_ecad_01::506,WCE,NEU,50_5,-0.0079208281016986,safe,0.38644906945567487,0.6081440055787739,0.0054069249655509175,moderate,adapt
eur_ecad_01::507,MED,NEU,50_5,-0.1420857288082491,safe,0.979035734013335,0.020444202032323708,0.0005200639543408972,safe,deploy
eur_ecad_01::507,WCE,NEU,50_5,-0.0036975678999624,safe,0.5337919124551448,0.4655603218976896,0.0006477656471659367,safe,deploy
eur_ecad_01::508,MED,NEU,50_5,-0.1287912777716697,safe,0.9712780521747941,0.02818978709267113,0.000532160732534602,safe,deploy
eur_ecad_01::508,WCE,NEU,50_5,0.0065639442473539,moderate,0.4209536618886846,0.5785471801726771,0.0004991579386377441,moderate,deploy
eur_ecad_01::103,MED,WCE,55_30,-0.0543089116005393,safe,0.8170408575980121,0.18203184567799527,0.0009272967239928384,safe,deploy
eur_ecad_01::103,NEU,WCE,55_30,0.0295787441789183,moderate,0.002678544606022115,0.9943357445520794,0.002985710841898477,moderate,adapt
eur_ecad_01::106,MED,NEU,55_10,-0.1354287450577009,safe,0.9906228006608543,0.009377199339146134,0.0,safe,deploy
eur_ecad_01::106,WCE,NEU,55_10,-0.0282299902185636,safe,0.9940942771347447,0.005905722865255098,0.0,safe,deploy
eur_ecad_01::1389,WCE,MED,35_-5,0.18460543160317,high,0.00044412609698212576,0.1116953758941422,0.8878604980088758,high,retrain
eur_ecad_01::1389,NEU,MED,35_-5,0.3286426680985479,high,5.862269442899549e-05,0.0015314666414900226,0.998409910664081,high,retrain
eur_ecad_01::1392,WCE,MED,40_-5,0.1557566716279463,high,0.05401605160859731,0.0662893095105023,0.8796946388809002,high,retrain
eur_ecad_01::1392,NEU,MED,40_-5,0.1716142995002991,high,0.06649633664711219,0.029791466946138524,0.9037121964067489,high,retrain
eur_ecad_01::1394,WCE,MED,40_-10,0.4012381253857473,high,0.0216599676369215,0.052611431232819215,0.925728601130259,high,retrain
eur_ecad_01::1394,NEU,MED,40_-10,0.3505896879785748,high,0.030401672259586454,0.03695266930190221,0.9326456584385113,high,retrain
eur_ecad_01::2346,WCE,MED,40_20,0.0608248391669028,moderate,0.005887878969041265,0.5860350674853225,0.40807705354563556,moderate,adapt
eur_ecad_01::2346,NEU,MED,40_20,0.1688616263402127,high,0.0017374516213697366,0.0008039420171107943,0.9974586063615194,high,retrain
eur_ecad_01::2348,WCE,MED,40_25,0.0953927441768005,moderate,0.04114272394590736,0.2506342623908752,0.7082230136632175,high,retrain
eur_ecad_01::2348,NEU,MED,40_25,0.2257458397206497,high,0.007292058029349086,0.022938234587271837,0.9697697073833795,high,retrain
eur_ecad_01::2033,MED,WCE,50_15,-0.0319612128802551,safe,0.9233189360574587,0.0762877949820196,0.00039326896052264184,safe,deploy
eur_ecad_01::2033,NEU,WCE,50_15,0.0909999483004608,moderate,0.0011820702022555696,0.996233202940927,0.0025847268568175174,moderate,adapt
eur_ecad_01::2358,MED,NEU,50_0,-0.1579194304806872,safe,0.9873428563019911,0.011571931152022027,0.0010852125459866668,safe,deploy
eur_ecad_01::2358,WCE,NEU,50_0,0.0054090777670139,moderate,0.8386337894780047,0.16055904957928904,0.0008071609427066716,safe,deploy
eur_ecad_01::2762,MED,WCE,45_5,-0.112266786958854,safe,0.5121830514666963,0.47571347801105657,0.012103470522247039,safe,deploy
eur_ecad_01::2762,NEU,WCE,45_5,0.0664232466230512,moderate,0.003324691403919619,0.9948098523685778,0.0018654562275024916,moderate,adapt
eur_ecad_01::2764,MED,WCE,45_10,0.0754934465036547,moderate,0.5075444259219561,0.4893039025469909,0.0031516715310528146,safe,deploy
eur_ecad_01::2764,NEU,WCE,45_10,0.1283985505910738,moderate,0.01323400364313465,0.9216005800724009,0.06516541628446457,moderate,adapt
eur_ecad_01::2766,WCE,MED,40_10,0.0823047504730021,moderate,0.0062956093900660036,0.12232789227570263,0.8713764983342306,high,retrain
eur_ecad_01::2766,NEU,MED,40_10,0.2283160483838546,high,0.0028134964726143057,0.00769461308956365,0.9894918904378222,high,retrain
eur_ecad_01::2768,WCE,MED,40_10,0.2215830912430743,high,0.010265853083138252,0.03427290915625449,0.9554612377606073,high,retrain
eur_ecad_01::2768,NEU,MED,40_10,0.2969586413910354,high,0.011706895475481089,0.014004621021040494,0.9742884835034781,high,retrain
eur_ecad_01::2769,WCE,MED,40_10,0.1276764924162461,moderate,0.0075272350154657434,0.11115920173810137,0.8813135632464324,high,retrain
eur_ecad_01::2769,NEU,MED,40_10,0.2715117187735023,high,0.0028823725911636504,0.005856743565628621,0.9912608838432078,high,retrain
eur_ecad_01::2771,WCE,MED,40_10,0.1689580171199076,high,0.005497463724395605,0.10116427236295265,0.8933382639126509,high,retrain
eur_ecad_01::2771,NEU,MED,40_10,0.2883414901387815,high,0.0010215374162161081,0.003128844212103802,0.99584961837168,high,retrain
eur_ecad_01::738,MED,WCE,45_-5,-0.1336575716551866,safe,0.9726243942222513,0.026545302582821853,0.0008303031949272509,safe,deploy
eur_ecad_01::738,NEU,WCE,45_-5,-0.0006797328640808,safe,0.02736361611310911,0.9680846969969898,0.004551686889901304,moderate,adapt
eur_ecad_01::1681,WCE,MED,40_15,0.1439570301876074,high,0.00389815125109652,0.0535454769401273,0.9425563718087757,high,retrain
eur_ecad_01::1681,NEU,MED,40_15,0.2441803803151629,high,0.0008950288032441662,0.0023271514167634397,0.9967778197799922,high,retrain
eur_ecad_01::1682,WCE,MED,40_15,0.1746353571794023,high,0.0026113481576022853,0.032297820609706006,0.9650908312326911,high,retrain
eur_ecad_01::1682,NEU,MED,40_15,0.290592652181016,high,0.0016039012820814264,0.0009154154833526851,0.997480683234566,high,retrain
eur_ecad_01::1683,MED,WCE,45_10,-0.1098967330117952,safe,0.3355920535112422,0.5004558027163215,0.16395214377243597,moderate,adapt
eur_ecad_01::1683,NEU,WCE,45_10,0.069874943468017,moderate,0.05511519877627819,0.37897370765242866,0.5659110935712928,high,retrain
eur_ecad_01::1684,WCE,MED,40_15,0.1327541944897348,moderate,0.006264607744948737,0.024888329494017845,0.9688470627610335,high,retrain
eur_ecad_01::1684,NEU,MED,40_15,0.2049300122964412,high,0.008140717548667764,0.012768766190831707,0.9790905162604999,high,retrain
eur_ecad_01::1685,MED,WCE,45_15,-0.0723229099990354,safe,0.2728826200333481,0.5745773715393004,0.1525400084273518,moderate,adapt
eur_ecad_01::1685,NEU,WCE,45_15,0.11179448443555,moderate,0.05237191300632992,0.3069695614315643,0.6406585255621062,high,retrain
eur_ecad_01::2865,WCE,MED,40_10,0.1980526479233164,high,0.005879827817446941,0.023643050118172818,0.9704771220643806,high,retrain
eur_ecad_01::2865,NEU,MED,40_10,0.2569832247125747,high,0.008172673992189442,0.013130413748418304,0.9786969122593923,high,retrain
eur_ecad_01::2866,WCE,MED,40_10,0.148940044395978,high,0.01140198342719563,0.10685535138177991,0.8817426651910241,high,retrain
eur_ecad_01::2866,NEU,MED,40_10,0.2738391349779405,high,0.006158254659999253,0.011313064620526513,0.9825286807194746,high,retrain
eur_ecad_01::2868,WCE,MED,40_10,0.175883777285728,high,0.0019932676975974563,0.018184222198623076,0.9798225101037794,high,retrain
eur_ecad_01::2868,NEU,MED,40_10,0.2760151073779431,high,0.001270273615697135,0.003021409090735519,0.9957083172935677,high,retrain
eur_ecad_01::2870,WCE,MED,40_10,0.161735940105272,high,0.00809243029895285,0.06248178513526016,0.9294257845657863,high,retrain
eur_ecad_01::2870,NEU,MED,40_10,0.2705347437293057,high,0.004181906591736567,0.0075872324386339896,0.9882308609696293,high,retrain
eur_ecad_01::28,MED,NEU,60_20,-0.1016462405781144,safe,0.9945719153798576,0.0051469113450315395,0.0002811732751107997,safe,deploy
eur_ecad_01::28,WCE,NEU,60_20,-0.049677169088508,safe,0.9945392910262911,0.005460708973708915,0.0,safe,deploy
eur_ecad_01::29,MED,NEU,60_25,-0.0769123269668967,safe,0.965695134422727,0.034304865577273025,0.0,safe,deploy
eur_ecad_01::29,WCE,NEU,60_25,-0.0580492470336406,safe,0.9433774697524724,0.05662253024752769,0.0,safe,deploy
eur_ecad_01::30,MED,NEU,65_25,-0.1005240126848789,safe,0.974669700542848,0.02384226756091279,0.001488031896239137,safe,deploy
eur_ecad_01::30,WCE,NEU,65_25,-0.0594868389252662,safe,0.9755694187580644,0.024301738719104283,0.000128842522831372,safe,deploy
eur_ecad_01::107,MED,NEU,55_5,-0.1029202503964965,safe,0.9986590306456024,0.0010597960792869308,0.0002811732751107997,safe,deploy
eur_ecad_01::107,WCE,NEU,55_5,-0.0049516237381928,safe,0.9824060564536176,0.017593943546382326,0.0,safe,deploy
eur_ecad_01::108,MED,NEU,55_5,-0.0725642269297863,safe,0.9825951172191073,0.01627630208192657,0.001128580698966246,safe,deploy
eur_ecad_01::108,WCE,NEU,55_5,-0.031347410382545,safe,0.9746532817016138,0.02515093136697835,0.00019578693140748173,safe,deploy
